Run,Strategy,Best Value,Benchmark
30,tournament,0.14713309444855627,Ackley
1,rank,2.1723693463189098,Ackley
2,rank,3.248532624639236,Ackley
3,rank,1.1019150800519673,Ackley
4,rank,0.1739040452200773,Ackley
5,rank,0.3281037778351963,Ackley
6,rank,1.6878946528627456,Ackley
7,rank,2.613904615152269,Ackley
8,rank,1.4623479478132997,Ackley
9,rank,2.0963114455148326,Ackley
10,rank,2.341839219255608,Ackley
11,rank,2.615134196794593,Ackley
12,rank,2.17165528850293,Ackley
13,rank,2.259306312035712,Ackley
14,rank,2.7755408243499606,Ackley
15,rank,0.5960711449117722,Ackley
16,rank,1.511650846709618,Ackley
17,rank,0.8056447450059854,Ackley
18,rank,1.6392846754252237,Ackley
19,rank,0.6515854960826073,Ackley
20,rank,2.664786281292234,Ackley
21,rank,1.5563693637642158,Ackley
22,rank,1.3434872113197085,Ackley
23,rank,2.974607187345548,Ackley
24,rank,0.8144646966160889,Ackley
25,rank,0.3588498402444178,Ackley
26,rank,1.448268321915116,Ackley
27,rank,1.9580979921716524,Ackley
28,rank,0.9591786084027452,Ackley
29,rank,0.22477208879887245,Ackley
30,rank,2.695845983173268,Ackley
